"relative_path","size_bytes","modified","size_mib","reason","reproducibility_copy","active_full_copy"
".DS_Store",12292,2026-07-18 13:50:15.369515,0.0117225646972656,"Operating-system metadata omitted.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/.DS_Store","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/.DS_Store"
"01_raw_data/blm/fedlands_blmca_undsslvd_calalb_13Aug2025.shp.xml",1332878,2025-08-13 12:22:52,1.27113151550293,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/blm/fedlands_blmca_undsslvd_calalb_13Aug2025.shp.xml","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/blm/fedlands_blmca_undsslvd_calalb_13Aug2025.shp.xml"
"01_raw_data/blm/fedlands_blmca_undsslvd_calalb_13Aug2025.shx",417140,2025-08-13 12:22:37,0.397815704345703,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/blm/fedlands_blmca_undsslvd_calalb_13Aug2025.shx","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/blm/fedlands_blmca_undsslvd_calalb_13Aug2025.shx"
"01_raw_data/blm/fo_outer.cpg",5,2025-07-09 10:25:26,4.76837158203125e-06,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/blm/fo_outer.cpg","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/blm/fo_outer.cpg"
"01_raw_data/blm/fo_outer.dbf",20130,2025-07-09 10:25:26,0.0191974639892578,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/blm/fo_outer.dbf","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/blm/fo_outer.dbf"
"01_raw_data/blm/fo_outer.prj",480,2025-07-09 10:25:26,0.000457763671875,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/blm/fo_outer.prj","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/blm/fo_outer.prj"
"01_raw_data/blm/fo_outer.sbn",268,2025-07-09 10:25:26,0.000255584716796875,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/blm/fo_outer.sbn","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/blm/fo_outer.sbn"
"01_raw_data/blm/fo_outer.sbx",132,2025-07-09 10:25:26,0.000125885009765625,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/blm/fo_outer.sbx","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/blm/fo_outer.sbx"
"01_raw_data/blm/fo_outer.shp",5523796,2025-07-09 10:25:26,5.26790237426758,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/blm/fo_outer.shp","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/blm/fo_outer.shp"
"01_raw_data/blm/fo_outer.shp.xml",28685,2025-07-09 10:25:26,0.0273561477661133,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/blm/fo_outer.shp.xml","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/blm/fo_outer.shp.xml"
"01_raw_data/blm/fo_outer.shx",212,2025-07-09 10:25:26,0.000202178955078125,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/blm/fo_outer.shx","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/blm/fo_outer.shx"
"01_raw_data/blm/NOC_Albion_fields.csv",585,2026-07-06 16:24:35,0.000557899475097656,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/blm/NOC_Albion_fields.csv","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/blm/NOC_Albion_fields.csv"
"01_raw_data/blm/NOC_BLMdrilled.csv",215083,2026-07-06 16:28:18,0.205119132995605,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/blm/NOC_BLMdrilled.csv","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/blm/NOC_BLMdrilled.csv"
"01_raw_data/calsim3/calsim3arcs.cpg",5,2026-04-22 15:28:53,4.76837158203125e-06,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3arcs.cpg","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3arcs.cpg"
"01_raw_data/calsim3/calsim3arcs.dbf",2089068,2026-04-22 15:28:53,1.99229049682617,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3arcs.dbf","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3arcs.dbf"
"01_raw_data/calsim3/calsim3arcs.prj",427,2026-04-22 15:28:31,0.000407218933105469,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3arcs.prj","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3arcs.prj"
"01_raw_data/calsim3/calsim3arcs.sbn",26060,2026-04-22 15:28:57,0.0248527526855469,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3arcs.sbn","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3arcs.sbn"
"01_raw_data/calsim3/calsim3arcs.sbx",1492,2026-04-22 15:28:57,0.00142288208007812,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3arcs.sbx","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3arcs.sbx"
"01_raw_data/calsim3/calsim3arcs.shp",6350564,2026-04-22 15:28:52,6.05636978149414,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3arcs.shp","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3arcs.shp"
"01_raw_data/calsim3/calsim3arcs.shp.xml",156683,2026-04-22 15:29:03,0.14942455291748,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3arcs.shp.xml","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3arcs.shp.xml"
"01_raw_data/calsim3/calsim3arcs.shx",21012,2026-04-22 15:28:53,0.0200386047363281,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3arcs.shx","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3arcs.shx"
"01_raw_data/calsim3/calsim3nodes.cpg",5,2026-05-07 15:40:05,4.76837158203125e-06,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3nodes.cpg","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3nodes.cpg"
"01_raw_data/calsim3/calsim3nodes.dbf",1323438,2026-05-07 15:40:05,1.26212882995605,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3nodes.dbf","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3nodes.dbf"
"01_raw_data/calsim3/calsim3nodes.prj",427,2026-05-07 15:39:43,0.000407218933105469,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3nodes.prj","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3nodes.prj"
"01_raw_data/calsim3/calsim3nodes.sbn",15364,2026-05-07 15:40:07,0.0146522521972656,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3nodes.sbn","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3nodes.sbn"
"01_raw_data/calsim3/calsim3nodes.sbx",1116,2026-05-07 15:40:08,0.00106430053710938,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3nodes.sbx","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3nodes.sbx"
"01_raw_data/calsim3/calsim3nodes.shp",43220,2026-05-07 15:40:04,0.0412178039550781,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3nodes.shp","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3nodes.shp"
"01_raw_data/calsim3/calsim3nodes.shp.xml",77800,2026-05-07 15:40:12,0.0741958618164062,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3nodes.shp.xml","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3nodes.shp.xml"
"01_raw_data/calsim3/calsim3nodes.shx",12420,2026-05-07 15:40:05,0.0118446350097656,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/calsim3/calsim3nodes.shx","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/calsim3/calsim3nodes.shx"
"01_raw_data/cdec/cdec_meta_5.22.19.csv",40501,2026-05-21 13:47:49,0.0386247634887695,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cdec/cdec_meta_5.22.19.csv","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cdec/cdec_meta_5.22.19.csv"
"01_raw_data/cdec/cdec_res_table_savedXYs.csv",1842,2026-05-21 13:48:58,0.00175666809082031,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cdec/cdec_res_table_savedXYs.csv","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cdec/cdec_res_table_savedXYs.csv"
"01_raw_data/cdec/cdec_to_nws_key.csv",13297,2026-05-21 13:49:28,0.0126810073852539,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cdec/cdec_to_nws_key.csv","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cdec/cdec_to_nws_key.csv"
"01_raw_data/cdec/cdec_usgs_cnrfc.csv",201480,2026-05-21 13:50:05,0.192146301269531,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cdec/cdec_usgs_cnrfc.csv","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cdec/cdec_usgs_cnrfc.csv"
"01_raw_data/cnrfc/cnrfc_points_cabuffer.cpg",5,2025-08-06 14:51:44,4.76837158203125e-06,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/cnrfc_points_cabuffer.cpg","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/cnrfc_points_cabuffer.cpg"
"01_raw_data/cnrfc/cnrfc_points_cabuffer.dbf",137,2025-08-06 14:51:44,0.000130653381347656,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/cnrfc_points_cabuffer.dbf","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/cnrfc_points_cabuffer.dbf"
"01_raw_data/cnrfc/cnrfc_points_cabuffer.prj",145,2025-08-06 14:51:39,0.000138282775878906,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/cnrfc_points_cabuffer.prj","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/cnrfc_points_cabuffer.prj"
"01_raw_data/cnrfc/cnrfc_points_cabuffer.sbn",132,2025-08-06 14:51:45,0.000125885009765625,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/cnrfc_points_cabuffer.sbn","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/cnrfc_points_cabuffer.sbn"
"01_raw_data/cnrfc/cnrfc_points_cabuffer.sbx",116,2025-08-06 14:51:45,0.000110626220703125,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/cnrfc_points_cabuffer.sbx","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/cnrfc_points_cabuffer.sbx"
"01_raw_data/cnrfc/cnrfc_points_cabuffer.shp",396,2025-08-06 14:51:44,0.000377655029296875,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/cnrfc_points_cabuffer.shp","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/cnrfc_points_cabuffer.shp"
"01_raw_data/cnrfc/cnrfc_points_cabuffer.shp.xml",6703,2025-08-06 14:51:47,0.00639247894287109,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/cnrfc_points_cabuffer.shp.xml","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/cnrfc_points_cabuffer.shp.xml"
"01_raw_data/cnrfc/cnrfc_points_cabuffer.shx",108,2025-08-06 14:51:44,0.000102996826171875,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/cnrfc_points_cabuffer.shx","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/cnrfc_points_cabuffer.shx"
"01_raw_data/cnrfc/CNRFCbasins_noHumboldt.cpg",5,2025-07-29 10:14:23,4.76837158203125e-06,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.cpg","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.cpg"
"01_raw_data/cnrfc/CNRFCbasins_noHumboldt.dbf",55707,2025-07-29 10:14:25,0.053126335144043,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.dbf","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.dbf"
"01_raw_data/cnrfc/CNRFCbasins_noHumboldt.prj",468,2025-07-29 10:09:05,0.000446319580078125,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.prj","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.prj"
"01_raw_data/cnrfc/CNRFCbasins_noHumboldt.sbn",3612,2025-07-29 10:14:27,0.00344467163085938,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.sbn","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.sbn"
"01_raw_data/cnrfc/CNRFCbasins_noHumboldt.sbx",396,2025-07-29 10:14:27,0.000377655029296875,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.sbx","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.sbx"
"01_raw_data/cnrfc/CNRFCbasins_noHumboldt.shp",2082824,2025-07-29 10:14:24,1.98633575439453,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.shp","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.shp"
"01_raw_data/cnrfc/CNRFCbasins_noHumboldt.shp.xml",1258,2025-07-29 10:09:14,0.00119972229003906,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.shp.xml","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.shp.xml"
"01_raw_data/cnrfc/CNRFCbasins_noHumboldt.shx",2860,2025-07-29 10:14:24,0.00272750854492188,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.shx","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/CNRFCbasins_noHumboldt.shx"
"01_raw_data/cnrfc/FNF_NorCalDelta.cpg",5,2026-05-07 12:41:02,4.76837158203125e-06,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/FNF_NorCalDelta.cpg","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/FNF_NorCalDelta.cpg"
"01_raw_data/cnrfc/FNF_NorCalDelta.dbf",2568,2026-05-07 12:41:04,0.00244903564453125,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/FNF_NorCalDelta.dbf","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/FNF_NorCalDelta.dbf"
"01_raw_data/cnrfc/FNF_NorCalDelta.prj",145,2026-05-07 12:36:11,0.000138282775878906,"Historical/raw preprocessor input externalized from the lean Codex project; full copy retained in reproducibility and active roots.","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38_codex_work/01_raw_data/cnrfc/FNF_NorCalDelta.prj","/Users/davidoconnor_mbp22/Documents/BRIM_v0.38/01_raw_data/cnrfc/FNF_NorCalDelta.prj"
